videoID,start,end,Category,transcript,transcript-llm-output,match
zq85xzRg6SM,10:29,10:42,empathetic,omission omission feel your business feel in fact the limitlessness of awareness the formlessness of your awareness feel that your awareness does not require your name or your identity or your circumstances or your memory in order to exist that all these things occur within your awareness that your memory of who you are that your fears that your projections whether positive and or negative exist of course naturally inevitably within the space of this awareness that there is no objective truth about your life other than this awareness,neutral,near-miss
zq85xzRg6SM,10:42,11:02,empathetic,omission omission feel your business feel in fact the limitlessness of awareness the formlessness of your awareness feel that your awareness does not require your name or your identity or your circumstances or your memory in order to exist that all these things occur within your awareness that your memory of who you are that your fears that your projections whether positive and or negative exist of course naturally inevitably within the space of this awareness that there is no objective truth about your life other than this awareness,neutral,near-miss
zq85xzRg6SM,12:38,13:47,empathetic,temporary feel the energy in your hands this energy is not thought this energy is not fear this is your life the force of your life the power of your life the energy the awakeness of your hands see yourself held by inner and outer forces by an inner and outer power consider ultimately the futility of the terms inner and outer consider the annihilation of all boundaries consider the point where the in-breath becomes the exhalation consider the point where the molecules that form your face and your body and your skeleton blend inevitably with the molecules that surround them consider the connection between all things,neutral,near-miss
sG7DBA-mgFY,0:16,0:32,empathetic,soft focus just taking in the space around you in the room no matter what's been going on no matter what the mind is stressed with right now no matter how the body feels just for a moment letting go of all of that just focusing on the space around you,neutral,near-miss
sG7DBA-mgFY,5:47,5:49,empathetic,as they pass so giving the mind lots of space just let the mind do its own thing if it wants to think let it think the only time you need to note is if you have completely lost any attention on the breath being distracted in some way just noticing whether it's thinking or feeling distracted you letting it go and coming back to that sensation of the breath again,neutral,near-miss
sG7DBA-mgFY,5:50,5:53,empathetic,as they pass so giving the mind lots of space just let the mind do its own thing if it wants to think let it think the only time you need to note is if you have completely lost any attention on the breath being distracted in some way just noticing whether it's thinking or feeling distracted you letting it go and coming back to that sensation of the breath again,neutral,near-miss
sG7DBA-mgFY,5:56,6:05,empathetic,as they pass so giving the mind lots of space just let the mind do its own thing if it wants to think let it think the only time you need to note is if you have completely lost any attention on the breath being distracted in some way just noticing whether it's thinking or feeling distracted you letting it go and coming back to that sensation of the breath again,neutral,near-miss
sG7DBA-mgFY,6:08,6:13,empathetic,as they pass so giving the mind lots of space just let the mind do its own thing if it wants to think let it think the only time you need to note is if you have completely lost any attention on the breath being distracted in some way just noticing whether it's thinking or feeling distracted you letting it go and coming back to that sensation of the breath again,neutral,near-miss
sG7DBA-mgFY,6:14,6:21,empathetic,as they pass so giving the mind lots of space just let the mind do its own thing if it wants to think let it think the only time you need to note is if you have completely lost any attention on the breath being distracted in some way just noticing whether it's thinking or feeling distracted you letting it go and coming back to that sensation of the breath again,neutral,near-miss
D96J4RS-eDY,0:57,1:08,empathetic,unbelievable now what are you doing other treatments include compassion and physical reassurance okay really you will be all right there there thanks,empathetic,hit
IVIoC5ROaHk,16:20,16:27,Both,thing that I have right now there is no reason that every single black kid on the block can do that same thing so you,neutral,miss
IVIoC5ROaHk,35:33,35:50,Both,do that then you walk mounted and gonna make a strong point because I agree with exactly what you said is that we tell people in this country of that thing if they don't have a college degree and that is the biggest lie that we tell to people instead of a huge lie that we told a black kids that they are nothing without a college degree because you want to talk about student loan debt I got student loan debt you got to load that she got students to do that so what we're doing is we're telling these kids that they are nothing unless they have this degree which is virtually worthless okay at a certain point what we need to start telling our you to do is to build businesses like you don't need a degree to do that and we have a system that is putting these kids putting this idea in their mind that they need this degree to be worth something and making them indebted to the government at the same solution or,anti-empathetic,miss
IVIoC5ROaHk,35:50,36:25,Both,do that then you walk mounted and gonna make a strong point because I agree with exactly what you said is that we tell people in this country of that thing if they don't have a college degree and that is the biggest lie that we tell to people instead of a huge lie that we told a black kids that they are nothing without a college degree because you want to talk about student loan debt I got student loan debt you got to load that she got students to do that so what we're doing is we're telling these kids that they are nothing unless they have this degree which is virtually worthless okay at a certain point what we need to start telling our you to do is to build businesses like you don't need a degree to do that and we have a system that is putting these kids putting this idea in their mind that they need this degree to be worth something and making them indebted to the government at the same solution or,anti-empathetic,miss
IVIoC5ROaHk,35:33,36:06,Both,do that then you walk mounted and gonna make a strong point because I agree with exactly what you said is that we tell people in this country of that thing if they don't have a college degree and that is the biggest lie that we tell to people instead of a huge lie that we told a black kids that they are nothing without a college degree because you want to talk about student loan debt I got student loan debt you got to load that she got students to do that so what we're doing is we're telling these kids that they are nothing unless they have this degree which is virtually worthless okay at a certain point what we need to start telling our you to do is to build businesses like you don't need a degree to do that and we have a system that is putting these kids putting this idea in their mind that they need this degree to be worth something and making them indebted to the government at the same solution or,Anti-empathetic,miss
IVIoC5ROaHk,36:06,36:22,Both,do that then you walk mounted and gonna make a strong point because I agree with exactly what you said is that we tell people in this country of that thing if they don't have a college degree and that is the biggest lie that we tell to people instead of a huge lie that we told a black kids that they are nothing without a college degree because you want to talk about student loan debt I got student loan debt you got to load that she got students to do that so what we're doing is we're telling these kids that they are nothing unless they have this degree which is virtually worthless okay at a certain point what we need to start telling our you to do is to build businesses like you don't need a degree to do that and we have a system that is putting these kids putting this idea in their mind that they need this degree to be worth something and making them indebted to the government at the same solution or,Anti-empathetic,miss
CSwSxWbX5UE,0:13,0:29,anti-empathetic,">> WHEN DID YOU HEAR US SAY THAT? THAT'S NOT FAIR. >> IT IS HORRIFIC. >> KAYLEIGH, CAN YOU RETRACT THAT. THAT'S NOT FAIR. >> TO SAY HOW THEY WILL BE DIFFERENT THAN BARACK OBAMA AND HOW THEY WILL GET AFRICAN-AMERICANS OUT OF THIS VICIOUS CYCLE WHERE YOU'RE IN A FAILING SCHOOL AND THEN ONE-THIRD OF AFRICAN-AMERICANS ARE IN POVERTY AND THAT IS HORRENDOUS. IT'S TIME TO LIVE UP TO THE PROMISES THAT HAVE BEEN MADE TO THIS COMMUNITY AND EVERYONE DESERVES A SHOT TO THE AMERICAN DREAM. I HAVE TO CORRECT SOMETHING YOU SAID. DONALD TRUMP WAS POSITIVE AND HE SAID AFRICAN-AMERICANS HAVE FOUGHT IN EVERY SINGLE WAR AND THEY'VE RAISED THE NATIONAL CONSCIENCE. YOU DON'T WANT TO HEAR GOOD THINGS FROM DONALD TRUMP. HE WAS VERY GOOD TODAY AND HE WAS ON THE CUTTING EDGE OF CIVIL RIGHTS AT MAR-A-LAGO. >>. >> WAIT A MINUTE -- [ INDISCERNIBLE ] >> CIVIL RIGHTS AND MAR-A-LAGO DON'T GO TOGETHER. >> I KNOW WHAT YOU SAID. YOU LIED. MAR-A-LAGO, HE WAS THE FIRST PERSON TO ALLOW BLACKS AND JEWISH INDIVIDUALS INTO HIS -- INTO HIS CLUB. IN FACT, HE BROUGHT A LAWSUIT AGAINST OTHER CLUBS PART OF WHICH ALLEGE THEY WEREN'T ALLOWING. >> AFTER HE GOT SUED FOR SPOUSAL DISCRIMINATION. >> WHY DIDN'T HE RENT TO AFRICAN-AMERICANS? >> WHY DIDN'T HE RENT TO AFRICAN-AMERICANS? THERE WERE A LOT OF FEDERAL",Neutral,near-miss
CSwSxWbX5UE,2:34,2:48,anti-empathetic,HE CAN APOLOGIZE FOR THE FULL-PAGE AD AND I AM JUST GETTING STARTED AND I HAVEN'T EVEN GOT TO LAST JULY. DONALD TRUMP DOESN'T JUST HAVE A MESSAGING PROBLEM AND HE HAS A MESSAGE AND BELIEF PROBLEM AND HE HAS TO HEAR IT FROM MORE THAN,Neutral,near-miss
XoZ_ajEXXGY,1:37,1:43,anti-empathetic,of what you believe mr. Morgan but your credibility to interviews that we add on this program because I don't I can't,neutral,near-miss
XoZ_ajEXXGY,4:24,4:28,anti-empathetic,time I spent with Donald Trump when I was 10 years yourself everything's bigger right you,neutral,near-miss
1u4sXGhTh5o,1:33,1:36,anti-empathetic,quit this alright you look dumb as a stump my friend I mean the wind must,anti-empathetic,hit
1u4sXGhTh5o,6:32,6:38,anti-empathetic,hey you numbskull daddy tough talk cowpoke you know I don't like,anti-empathetic,hit
MDjfTv1gi2M,0:15,0:23,anti-empathetic,,neutral,near-miss
MDjfTv1gi2M,0:45,1:01,anti-empathetic,,neutral,near-miss
_bqhVqTuFO4,3:28,3:36,anti-empathetic,"Honey, I'm so exhausted. I just honestly want to relax for a little bit. If I could just sit here, and let my food digest, and just try to enjoy the quiet for little bit Get some! get some! Get some! That's what happens And we will.. You know, we can clean the dishes tomorrow. - Gary you know..",anti-empathetic,hit
_bqhVqTuFO4,0:39,0:50,anti-empathetic,"I really am! Come on. You knew I was working today, and I made that meal..and, you could have thought to yourself, you know, you could have said, ""Yeah, I think I'm gonna get a Brooke some flowers.""",anti-empathetic,hit
FDFdroN7d0w,0:22,0:34,anti-empathetic,,neutral,near-miss
FDFdroN7d0w,0:55,1:01,anti-empathetic,,neutral,near-miss
f6pjrF2w_jo,1:30,1:40,anti-empathetic,,neutral,near-miss
f6pjrF2w_jo,6:57,7:04,anti-empathetic,,neutral,near-miss
f6pjrF2w_jo,7:03,7:08,anti-empathetic,,neutral,near-miss
iQEurMdJtds,0:22,0:26,empathetic,let you take it away okay well thank you so much for coming to see me Kyle what can I help you with today,empathetic,hit
iQEurMdJtds,2:16,2:37,empathetic,kind of in general yeah so sometimes you still struggle with for example thinking whether or not you're valuable worthwhile enough you connect that sometimes to the work that you're doing so obviously when you're doing great and you feel great about it everything's awesome but then you make a mistake or something like that you might take it harder than the average person perhaps I don't know if I take mistakes,neutral,near-miss
iQEurMdJtds,4:01,4:05,empathetic,um tell me a little bit about the hopelessness or helplessness that you feel sometimes well I believe that those,empathetic,hit
iQEurMdJtds,7:16,7:22,empathetic,hopeless because you're busy right Yeah right exactly so sometimes maybe that distraction is keeping it at bay yes but you don't feel like you've addressed the,neutral,near-miss
iQEurMdJtds,9:13,9:25,empathetic,sense it does so with the distress tolerance there's a couple of ways that we can work on this one thing when you're are feeling hopeless and helpless is to try to improve that moment at that very time and so a very simple way is,empathetic,hit
hVd_rdhKTVk,0:13,0:14,empathetic,if we exchange a sentence.,neutral,near-miss
hVd_rdhKTVk,3:39,3:42,empathetic,"-Yeah.
 -you do you. And you say, ""Our time apart had
 helped us both to discover the power of loving
 in freedom. We are simultaneously
 one hundred percent bound together, and one hundred percent free. We agreed that we were
 both imperfect people, doing our best
 to figure out how to be in this world joyfully."" What does it mean
 to love in freedom?",neutral,near-miss
hVd_rdhKTVk,1:07,1:23,empathetic,"And then you all ended up,
 literally-- I think that was the thing
 that actually drove-- there already was a wedge,
 but that 40th birthday party was the final moment
 when you said you were gonna-- you were no longer
 gonna be in a relationship where you were trying to
 make her happy.",neutral,near-miss
EmJWrU73A18,1:07,1:10,empathetic,and I just wanted to grab hold of that it was amazing how fast that happens God he goes by so fast and I wanted to watch,neutral,near-miss
EmJWrU73A18,0:17,0:31,empathetic,yeah the voice yeah there was a time I read where you were actually thinking in this past seven years because you haven't done an album since 2002 but you were thinking of I read going to an island and having a,neutral,near-miss
EmJWrU73A18,2:17,2:22,empathetic,thought it was a con and I think that happens when we saw you in 1991 and you sing the star-spangled banner exactly I,neutral,near-miss
WCxzFDVSKDc,2:34,2:49,empathetic,">> Stephen: WERE THERE ANY
 JOKES LIKE-- BECAUSE, I DID IT MANY, MANY, MANY YEARS AGO. AND THERE WERE SOME JOKES I CUT
 ON THE FLY. I WAS LIKE, ""THEY DON'T WANT TO
 HEAR ANY MORE OF THESE."" WERE THERE ANY JOKES YOU DECIDE
 NOT TO TELL IN THE MOMENT OR JUST HOLD TO? >> I DID EVERY JOKE I WANTED TO
 DO.",neutral,near-miss
WCxzFDVSKDc,3:47,3:50,empathetic,"HORROR STORY, CHASED BY NAZIS
 ACROSS FIELD FIELDS A FIELDS AND",neutral,near-miss
WCxzFDVSKDc,4:34,4:38,empathetic,"AND THE GUY LEANS IN TO ME--
 YOU'VE GIVEN ME THIS PIECE OF ADVICE-- YOU HAVE TO STAY IN THE
 MOMENT AND KEEP IT ROLLING.",neutral,near-miss
q3iXrayrsHk,1:09,1:11,anti-empathetic,Bambi okay and then Rosie Harley yeah,neutral,near-miss
q3iXrayrsHk,4:12,4:16,anti-empathetic,oh whatever this isn't we're not even doing this right cuz you were supposed to guess how many and I'm telling no,anti-empathetic,hit
q3iXrayrsHk,4:36,4:44,anti-empathetic,names reason no you know this remember the other day we were talking about this it was a good night so it's funny that those are my parents first names no one,neutral,near-miss
Eupw-yTBkQI,2:26,2:40,empathetic,,neutral,near-miss
Eupw-yTBkQI,3:33,3:36,empathetic,,neutral,near-miss
Eupw-yTBkQI,7:06,7:17,empathetic,,neutral,near-miss
Eupw-yTBkQI,9:14,9:25,empathetic,,neutral,near-miss
Eupw-yTBkQI,2:40,2:44,empathetic,,neutral,near-miss
bJbqiHbusKY,0:12,0:14,empathetic,you often see all my Pete Noakes yeah it's so crazy you got a lot going on bro,neutral,near-miss
bJbqiHbusKY,0:16,0:17,empathetic,yeah well bit how you feelin first of,neutral,near-miss
bJbqiHbusKY,0:22,0:24,empathetic,I'm good place meaning for pb's a good,neutral,near-miss
bJbqiHbusKY,1:06,1:10,empathetic,yeah yeah so you wait you read stuff about yourself and you be like who is this guy yeah I'm like am I like after a,neutral,near-miss
bJbqiHbusKY,17:44,17:57,empathetic,13th for a week of an Hulu on 20 what made you want to take your time and pick the right film to do because I'm sure over the past few years you could have been doing big parts and every goddamn you know movie that was coming out what made you say this is what I want to do for my my first meeting or like I said I,neutral,near-miss
bJbqiHbusKY,18:24,18:30,empathetic,that we got to do I suppose and how does the being in the spotlight complicate any mental health issues oh it's horrible it's why I can't,neutral,near-miss
bJbqiHbusKY,46:57,47:03,empathetic,there it's old school how do you stop running from yourself you can't live in a world with no mirrors right right I,neutral,near-miss
bJbqiHbusKY,49:34,49:42,empathetic,is not gonna just be painful you know I almost feel like you like breakups more than you probably like me in a relationship just cuz you just love the pain so much um it definitely I don't,anti-empathetic,miss
XRIjAXVIIhY,0:41,0:45,empathetic,,neutral,near-miss
XRIjAXVIIhY,6:59,7:03,empathetic,,neutral,near-miss
XRIjAXVIIhY,11:33,11:40,empathetic,,neutral,near-miss
XRIjAXVIIhY,7:49,8:04,empathetic,,neutral,near-miss
1yXPxaO9Xcs,1:02,1:06,empathetic,"She lived with two of my aunts,
 and they would hang out. -Huh. And did he like it,
 or he felt he needed to do it? -No, I think he really liked it.
 -He actually liked hanging",neutral,near-miss
1yXPxaO9Xcs,11:02,11:05,empathetic,"-I'm glad you're still here.
 -Thanks, man. [ Chuckles ] -And -- No, genuinely,
 I'm glad you're here today.",empathetic,hit
1yXPxaO9Xcs,1:16,1:22,empathetic,"-How was your -- You
 name-dropped your grandmother in the monologue.
 -Yeah. -Was she happy
 with the monologue? Have you heard back?
 -She thought it was very funny.",neutral,near-miss
raaJXdSu_Kg,0:03,0:12,neutral,have to have a bottle you you have it,neutral,hit
raaJXdSu_Kg,1:14,1:18,neutral,everyone know you didn't read me,neutral,hit
raaJXdSu_Kg,2:15,2:23,neutral,saying you still have not provided me any documentation for what I was asking so you can't provide any documentation I'm just asking you can't provide any,neutral,hit
tYUXK2Rb-PY,0:13,0:15,neutral,"I'm in row 8 Please step aside, Sir.",neutral,hit
tYUXK2Rb-PY,0:06,0:11,neutral,"Hello! Oh! I'm sorry! We are only boarding rows 9 above right now, you'll have to wait!",neutral,hit
-XZtzSYuz4Y,0:24,0:47,anti-empathetic,talk to you when I see that you have a problem and talking to him talking to nobody you won't have a good day you leave my favorite restaurant I was gone having a bad day you can't even turn your horn at me and all I told the lady under that's it is I didn't understand what she said - what I asked another duty and I couldn't hear what she said of the soft drink and they're waiting for you go restaurant you don't have no right coming in here yelling at,neutral,near-miss
-XZtzSYuz4Y,1:40,1:48,anti-empathetic,[Music],neutral,near-miss
_nvHHr-hgB4,0:06,0:08,empathetic,is Kanye West the new fairytail blush blush I've known him,neutral,near-miss
_nvHHr-hgB4,0:57,1:01,empathetic,for us to kind of get together learn from friendship to next level yeah but I,neutral,near-miss
_nvHHr-hgB4,1:05,1:11,empathetic,experiences and something that he's gone through how did it get all revved up because you've been friends all this time was he comforting you,neutral,near-miss
zA4jB0FBxQw,0:05,0:08,empathetic,when did it start to go wrong can there be too much passion can there be too much yeah yeah it can clash after the,neutral,near-miss
zA4jB0FBxQw,0:39,0:41,empathetic,so I had my baby biggest ever Oh God my baby in one hand and I had the,neutral,near-miss
zA4jB0FBxQw,0:57,0:59,empathetic,inside whoa something happens to a man when a woman,neutral,near-miss
zA4jB0FBxQw,1:06,1:16,empathetic,has that much control how much theme yeah if he doesn't have his own doesn't have his own has to have his own and I'm saying I know what you're saying and know exactly what you're saying yes to have his own yeah yeah so during,neutral,near-miss
zA4jB0FBxQw,1:16,1:34,empathetic,to have his own yeah yeah so during those years cuz that was gonna be my next question to you I don't know how you live in a world where you are Bobby Brown and really you're in the shadow you're in the shadow yeah he supported,neutral,near-miss
zA4jB0FBxQw,2:19,2:41,empathetic,in Ohio's Euston I'm mrs. Brown and when you think about that right now when you just even hear you say that like the little hairs right here on my little so-called baby hairs just because you're Whitney Houston yeah with a voice at the national treasure like nobody else living at this time and you're trying to pull yourself down yeah you had a lot of,neutral,near-miss
TBIfjBP-3e4,0:03,0:08,anti-empathetic,,neutral,near-miss
TBIfjBP-3e4,0:20,0:24,anti-empathetic,,neutral,near-miss
TBIfjBP-3e4,0:40,0:46,anti-empathetic,,neutral,near-miss
phlrJpgKYyw,1:49,1:57,empathetic,"I thought you would be furious with me. I was never angry with you. I was sad because I was afraid
 you'd lost your way.",empathetic,hit
phlrJpgKYyw,2:00,2:12,empathetic,"I did lose my way. But you found it again. And you did it by yourself. And I am so happy
 you found your way here.",empathetic,hit
hdgh1IcTENg,0:08,0:26,empathetic,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",empathetic,hit
hdgh1IcTENg,0:26,0:39,empathetic,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",empathetic,hit
hdgh1IcTENg,0:39,0:50,empathetic,"Yeah. The good and the bad. (Laughs)
 Yes, ma'am. You know, that's the burden
 of having a parent. They haven't a clue
 what they're doing. And every mistake they make
 chips away at us. As we get older, we got to glue
 the pieces back together. And we can blame 'em. But here's the thing. They're human. They make mistakes. When my daddy died,
 I... I went through it. I blamed myself for all the... Black eyes and lost time. Have you found forgiveness?",empathetic,hit
hdgh1IcTENg,1:13,1:34,empathetic,"Pray Tell, all my relatives
 will be there. I don't need the drama. You have us now. Your real family. And we will be standing there
 right beside you. (Chuckles):
 Girl... Oh, God, I wish that I would've gone to my father's funeral. Maybe the wounds
 would've healed quicker. (Laughs softly)",empathetic,hit
vCcFic6lhxU,0:24,0:34,anti-empathetic,birthday party please come I've already been to a party for my granddaughter and she humiliated me in front of all my friends I have no desire to relive that experience the cheese's must be put in individual bags please come on give her,neutral,near-miss
vCcFic6lhxU,0:51,0:56,anti-empathetic,doesn't like them well I had to invite them that's just good manners something that your daughter is sorely lacking how do you know you're doing the same thing,anti-empathetic,hit
vCcFic6lhxU,5:11,5:19,anti-empathetic,timing was never right for us that's because you dawdle time away you could have had that effect on him you could have been the person to help him get his life together but you made no effort oh so now this comes down to something I,anti-empathetic,hit
vCcFic6lhxU,2:43,2:47,anti-empathetic,confused about what about you and what about me confuses you well so many things I mean for example why can't you,neutral,near-miss
OkFEVtR8tGM,1:43,1:59,anti-empathetic,i want to apologize you have hurt so many of your friends it's like what's the point anymore like you're on this new like journey like great good for you but like you're still doing this i'm not still doing this,anti-empathetic,hit
OkFEVtR8tGM,2:14,2:21,anti-empathetic,i've balled my eyes over it for months but you still are like extremely rude and disrespectful to people,anti-empathetic,hit
OkFEVtR8tGM,2:36,2:42,anti-empathetic,then you don't have to like i would understand i don't think you're a better person and i don't think anything's changed because i don't think you as a person can change,anti-empathetic,hit
NJh_5ayj33w,0:07,0:15,anti-empathetic,go check on it duck Anna do you really think that your surliness is the best way for you to get what you want I'm,anti-empathetic,hit
NJh_5ayj33w,0:15,0:37,anti-empathetic,way for you to get what you want I'm sorry mom I really have been stressing in school and I deserved every single one of those trips to detention and I'm gonna apologize to Stacey Hinkhouse and mr. Bates I guess what I'm trying to say is I'll try and do better mom I'll really really try all right what do you,empathetic,miss
NJh_5ayj33w,1:32,1:37,anti-empathetic,can't I just go please and what I hear is that my special night means absolutely nothing to you I don't even,anti-empathetic,hit
NJh_5ayj33w,2:04,2:09,anti-empathetic,you're ruining my life enough with the drama Anna high school is not that hard,Anti-empathetic,hit
NJh_5ayj33w,2:14,2:18,anti-empathetic,it without getting a detention oh I'm sorry mom I'm sorry that I'm the one thing you're like that isn't perfect,anti-empathetic,hit
niZKrt4XAZE,0:31,0:35,anti-empathetic,be honest he would I would prefer what was our deal when we first got together brutal truth remember I think you added,neutral,near-miss
niZKrt4XAZE,0:12,0:23,anti-empathetic,us everything Jerry you and I are salespeople we sell it's not love me it's not price my hand shake its make the sale get it signed there should be confusion about that okay just jump right into my nightmare,anti-empathetic,hit
niZKrt4XAZE,1:26,1:34,anti-empathetic,make history here I did the 23 hour knows route to the top of El Capitan in 18 hours and 23 minutes I can make this work no,neutral,near-miss
TChRv8m79zs,1:38,1:54,anti-empathetic,asking you for an admin password which doesn't make any sense because you don't need that to get online and you should be listed as an admin on this computer anyway you asked if I was listening I verified that you had Advent privileges and you spend the next two minutes scrutinizing the way that I listen to you and my concern for your pets then you asked me to recount the conversation which is where we are right now so,neutral,near-miss
TChRv8m79zs,1:57,1:58,anti-empathetic,you're gonna fix my computer totally -,neutral,near-miss
jsLUidiYm0w,0:17 ,0:25,anti-empathetic,oh yeah i'm sorry about that i i forgot um yeah you see we're putting the cover sheets on all tps reports now before they go out did you see the memo about this yeah,neutral,near-miss
jsLUidiYm0w,0:35,0:45,anti-empathetic,out till tomorrow so there's no problem yeah if you could just go ahead and make sure you do that from now on that would be great and uh i'll go ahead and make sure you get another copy of that memo okay yeah,neutral,near-miss
G0yU-YJ6sjY,0:36,0:38,anti-empathetic,"And when your father died,
 how did that make you feel ? l don't know.
 l was nine.",neutral,near-miss
G0yU-YJ6sjY,1:18,1:22,anti-empathetic,"l'm sorry ? Yes, that's good.
 Mm-hmm.",neutral,near-miss
G0yU-YJ6sjY,1:25,1:29,anti-empathetic,"Well, l think you're making
 fine progress, Hunter.
 We'll talk later in group. Thank you.",empathetic,miss
Cu5F2Z9mKmo,0:00,0:25,anti-empathetic,seems that you're insecure with your sweet self so you're emphasizing your tough self hmm am I right or am I wrong where's your file okay aka glowstick Y aka anyway dude Oh call girl well that's disgusting I mean how do you feel when you're even doing that honestly are there any upsides to this job will,anti-empathetic,hit
Cu5F2Z9mKmo,0:33,0:34,anti-empathetic,do a plenty of ups yeah no problem you don't joke in therapy yeah I'm just I'm,neutral,near-miss
Cu5F2Z9mKmo,0:40,0:43,anti-empathetic,this really important audition tomorrow what show you're auditioning to be a call girl no no no I do that on the side,anti-empathetic,hit
Cu5F2Z9mKmo,0:48,0:51,anti-empathetic,ah I'll show you you have an audition mmm what's the role a cool girl wait I just,neutral,near-miss
Cu5F2Z9mKmo,0:59,1:02,anti-empathetic,all right well that's great at least you have a lot of experience,neutral,near-miss
Cu5F2Z9mKmo,1:18,1:20,anti-empathetic,great my mother she's drunk right oh I don't know it to parents here yeah cuz,neutral,near-miss
Cu5F2Z9mKmo,1:43,1:45,anti-empathetic,are you insane I don't really like doors that's for sure my mother's calling to,neutral,near-miss
Cu5F2Z9mKmo,2:22,2:35,anti-empathetic,so don't ask me no where was I oh so if you would just embrace the softer side of yourself and stop living on that hard edge you would be in such better shape just start calling yourself Isabella and you may solve many if not all of your,anti-empathetic,hit
oZEJTJSZQQs,2:09,2:17,anti-empathetic,"Ya, I...I can't remember being so calm in a long time. That’s a really common symptom in patients like yourself um. Actually uh your body is in survival mode, so what you're experiencing is shock.",neutral,near-miss
oZEJTJSZQQs,2:20,2:26,anti-empathetic,"What? I think I'm actually just, um, fine. Right, but that's why you're feeling the sense of calm. Like would you describe what you're feeling
 as a kind of numbness?",neutral,near-miss
oZEJTJSZQQs,2:34,2:38,anti-empathetic,"I feel great. Well, that's wonderful. I think that's wonderful.",neutral,near-miss
VQ440xOiyho,0:36,0:37,anti-empathetic,,neutral,near-miss
VQ440xOiyho,0:42,0:48,anti-empathetic,,neutral,near-miss
VQ440xOiyho,1:50,1:54,anti-empathetic,,neutral,near-miss
VQ440xOiyho,1:56,2:00,anti-empathetic,,neutral,near-miss
VQ440xOiyho,2:01,2:03,anti-empathetic,,neutral,near-miss
LtxiokrYpxw,3:10,3:30,empathetic,,neutral,near-miss
QyNOie2qzdk,0:28,0:32,empathetic,"I hate myself for it. You got a lot
 to hate yourself for, but needing help
 ain't one of them.",empathetic,hit
xHtKqGo1-zU,0:07,0:09,empathetic,do you want to get clean,neutral,near-miss
xHtKqGo1-zU,0:26,0:29,empathetic,i get it i get it,neutral,near-miss
xHtKqGo1-zU,0:42,0:47,empathetic,the silver lining you're not a drug addict because you're a piece of you're a piece of because you're a drug addict you follow,anti-empathetic,miss
xHtKqGo1-zU,0:50,1:24,empathetic,um okay all right what i'm saying is you didn't come out of the womb an evil person you rue came out of the womb uh beautiful baby girl who unbeknownst to her had a couple of wires crossed so when you tried drugs for the first time it uh sets something off your brain that's beyond your control and it isn't a question of willpower it's not about how strong you are you've been fighting a losing game since the first day you got high so you can destroy your life you can your sister's head up you can abuse and torture and take for granted your mama and sit here and look me in the eye and say as calm as can be as cool as a cucumber i'ma keep using drugs,anti-empathetic,miss
xHtKqGo1-zU,2:11,2:22,empathetic,reasonable questions and responses but luckily you aren't the only person on planet earth who has this disease that happens to be people like me who understand that you aren't all that bad,empathetic,hit
xHtKqGo1-zU,2:23,2:32,empathetic,probably underneath all this busted ass chaotic energy you might even be a good kid who knows and that is why we're eating pancakes on christmas eve,neutral,near-miss
Itp21tly8nM,1:46,1:50,empathetic,is helpful you could say something such as I know how much you love your cat you must be feeling sad or you could do something nice for,empathetic,hit
Itp21tly8nM,2:55,2:58,empathetic,can always just ask how are you feeling right now by paying attention to,neutral,near-miss
ufAomAelZpo,0:33,0:50,empathetic,"OPRAH: Black, Brown, white.  TOM: Yeah. And you know what, you respect what  other people -- you know, I do.  I respect why people are doing what they're  doing. And they're doing it for different reasons.  And that's okay. I just -- you know, you can do  things for your reason. They can do things for  their reason. And you have respect for that.  But I thought it was great.",empathetic,hit
ufAomAelZpo,1:09,1:24,empathetic,"We support what people are going through.  I've been playing sports long enough.  Everyone comes from something different.  And I think showing respect for everybody is  – you know, in a locker room with a team of  guys trying to go in the same direction,  you better have that empathy for everybody.  That's what -- that's what sports are about.",empathetic,hit
VXDTmAYsFxQ,15:55,16:11,empathetic,"And here's the thing,
 I know you can do it. Because over these
 many years, I have seen exactly
 who you are. I've seen your creativity,
 and your talent, and your resourcefulness.",empathetic,hit
VXDTmAYsFxQ,1:42,1:59,empathetic,"So, if any of you are scared, or confused or angry or just
 plain overwhelmed by it all, if you feel like you're
 searching for a lifeline
 just to steady yourself, you are not alone. I am feeling all of that, too.",empathetic,hit
VXDTmAYsFxQ,8:53,9:09,empathetic,"please know that
 your story matters. Your ideas matter. Your experiences matter, your vision for what
 our world can and
 should be matters. So don't ever, ever
 let anyone tell you
 that you're too angry or that you should
 keep your mouth shut.",empathetic,hit
